SignalType,Xsections,N_orig,Group,CustomJson,EOSDirectory
#DisplacedSUSY_StopToBL_M-300_CTau-1000_,8.51615,88821,BLCTau1000uujj300,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#DisplacedSUSY_StopToBL_M-400_CTau-1_,1.83537,89568,BLCTau1uujj400,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#DisplacedSUSY_StopToBL_M-400_CTau-10_,1.83537,89875,BLCTau10uujj400,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#DisplacedSUSY_StopToBL_M-400_CTau-100_,1.83537,88752,BLCTau100uujj400,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#DisplacedSUSY_StopToBL_M-400_CTau-1000_,1.83537,89798,BLCTau1000uujj400,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#DisplacedSUSY_StopToBL_M-500_CTau-1_,0.51848,90000,BLCTau1uujj500,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#DisplacedSUSY_StopToBL_M-500_CTau-10_,0.51848,88630,BLCTau10uujj500,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#DisplacedSUSY_StopToBL_M-500_CTau-100_,0.51848,89451,BLCTau100uujj500,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#DisplacedSUSY_StopToBL_M-500_CTau-1000_,0.51848,90000,BLCTau1000uujj500,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#DisplacedSUSY_StopToBL_M-600_CTau-1_,0.174599,90000,BLCTau1uujj600,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#DisplacedSUSY_StopToBL_M-600_CTau-10_,0.174599,90000,BLCTau10uujj600,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#DisplacedSUSY_StopToBL_M-600_CTau-100_,0.174599,90000,BLCTau100uujj600,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#DisplacedSUSY_StopToBL_M-600_CTau-1000_,0.174599,90000,BLCTau1000uujj600,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#DisplacedSUSY_StopToBL_M-700_CTau-1_,0.0670476,89614,BLCTau1uujj700,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#DisplacedSUSY_StopToBL_M-700_CTau-10_,0.0670476,90000,BLCTau10uujj700,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#DisplacedSUSY_StopToBL_M-700_CTau-100_,0.0670476,90000,BLCTau100uujj700,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#DisplacedSUSY_StopToBL_M-700_CTau-1000_,0.0670476,90000,BLCTau1000uujj700,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
